window_id,window_start,cryptocurrency,tweet_count,mean_sentiment,sentiment_std,positive_ratio,negative_ratio,synthetic_count,policy_action,action_taken,oracle_triggered,agent,dataset
BTC_20221130T115000Z,2022-11-30 11:50:00+00:00,BTC,124,-0.02574798267995641,0.31029820613296893,0.03225806451612903,0.06451612903225806,0,SELL,SELL,False,deterministic,sentiment_1.25
ETH_20221130T091500Z,2022-11-30 09:15:00+00:00,ETH,40,0.043042129662353504,0.08771322201464019,0.0,0.0,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T092000Z,2022-11-30 09:20:00+00:00,ETH,59,0.04471396264556981,0.1915976117013177,0.03389830508474576,0.0,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T092500Z,2022-11-30 09:25:00+00:00,ETH,77,0.004503106783059498,0.1828517150031682,0.012987012987012988,0.012987012987012988,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T093000Z,2022-11-30 09:30:00+00:00,ETH,83,0.039631731047979485,0.3234782838394021,0.07228915662650602,0.060240963855421686,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T093500Z,2022-11-30 09:35:00+00:00,ETH,57,0.029539894639399992,0.2083457845096114,0.03508771929824561,0.017543859649122806,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T094000Z,2022-11-30 09:40:00+00:00,ETH,57,0.09580300822282174,0.2827952891861219,0.08771929824561403,0.0,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T094500Z,2022-11-30 09:45:00+00:00,ETH,64,0.024105556880385837,0.22475038195820263,0.03125,0.015625,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T095000Z,2022-11-30 09:50:00+00:00,ETH,60,0.04164588133183614,0.11450246963157723,0.0,0.0,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T095500Z,2022-11-30 09:55:00+00:00,ETH,58,0.016169139436959953,0.1985128579881179,0.017241379310344827,0.017241379310344827,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T100000Z,2022-11-30 10:00:00+00:00,ETH,104,0.0076425676637042654,0.28953883576531436,0.04807692307692308,0.057692307692307696,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T100500Z,2022-11-30 10:05:00+00:00,ETH,56,0.016526756325869665,0.19110790138257164,0.017857142857142856,0.017857142857142856,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T101000Z,2022-11-30 10:10:00+00:00,ETH,66,0.0731717935078918,0.26049578913518184,0.06060606060606061,0.015151515151515152,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T101500Z,2022-11-30 10:15:00+00:00,ETH,60,0.09359823372021,0.30588974196958824,0.1,0.03333333333333333,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T102000Z,2022-11-30 10:20:00+00:00,ETH,50,0.010319332778453805,0.07667319353567323,0.0,0.0,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T102500Z,2022-11-30 10:25:00+00:00,ETH,61,0.038024658150207544,0.11766017271091896,0.01639344262295082,0.0,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T103000Z,2022-11-30 10:30:00+00:00,ETH,61,0.057659090912641306,0.24800369972924183,0.06557377049180328,0.01639344262295082,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T103500Z,2022-11-30 10:35:00+00:00,ETH,61,0.06411238368142579,0.3199084627894878,0.08196721311475409,0.01639344262295082,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T104000Z,2022-11-30 10:40:00+00:00,ETH,75,0.022161005732292904,0.22648037258691403,0.02666666666666667,0.02666666666666667,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T104500Z,2022-11-30 10:45:00+00:00,ETH,67,0.07092816354845884,0.2985626713524207,0.05970149253731343,0.04477611940298507,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T105000Z,2022-11-30 10:50:00+00:00,ETH,65,0.03632063417193977,0.13835028062074642,0.015384615384615385,0.0,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T105500Z,2022-11-30 10:55:00+00:00,ETH,64,0.021904716744757004,0.20667210596140062,0.03125,0.015625,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T110000Z,2022-11-30 11:00:00+00:00,ETH,118,0.0469951229189696,0.24324907313866662,0.0423728813559322,0.01694915254237288,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T110500Z,2022-11-30 11:05:00+00:00,ETH,67,0.054378997430260936,0.26000759499155657,0.05970149253731343,0.014925373134328358,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T111000Z,2022-11-30 11:10:00+00:00,ETH,54,0.010688175546453783,0.2667856362460038,0.037037037037037035,0.037037037037037035,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T111500Z,2022-11-30 11:15:00+00:00,ETH,62,0.01382572005593006,0.16623350803777112,0.0,0.016129032258064516,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T112000Z,2022-11-30 11:20:00+00:00,ETH,87,0.06991416936601114,0.2791138206392649,0.08045977011494253,0.022988505747126436,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T112500Z,2022-11-30 11:25:00+00:00,ETH,58,0.0027069820749476936,0.22862062636940875,0.034482758620689655,0.034482758620689655,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T113000Z,2022-11-30 11:30:00+00:00,ETH,82,0.04364159900308923,0.25121838818299963,0.04878048780487805,0.024390243902439025,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T113500Z,2022-11-30 11:35:00+00:00,ETH,65,0.02653565559034732,0.2277711684466037,0.03076923076923077,0.015384615384615385,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T114000Z,2022-11-30 11:40:00+00:00,ETH,69,0.07222633230486425,0.22706418700984798,0.07246376811594203,0.0,0,BUY,BUY,False,deterministic,sentiment_1.25
ETH_20221130T114500Z,2022-11-30 11:45:00+00:00,ETH,85,0.0365124526461038,0.2478065044404895,0.03529411764705882,0.023529411764705882,0,HOLD,HOLD,False,deterministic,sentiment_1.25
ETH_20221130T115000Z,2022-11-30 11:50:00+00:00,ETH,43,0.015117277467060196,0.1903854015007513,0.0,0.023255813953488372,0,HOLD,HOLD,False,deterministic,sentiment_1.25
