window_id,window_start,cryptocurrency,tweet_count,mean_sentiment,sentiment_std,positive_ratio,negative_ratio,synthetic_count,policy_action,action_taken,oracle_triggered,agent,dataset
BTC_20221130T111000Z,2022-11-30 11:10:00+00:00,BTC,201,0.011005587783174132,0.2470926576849917,0.06965174129353234,0.04975124378109453,0,HOLD,HOLD,False,deterministic,jitter_15
BTC_20221130T111500Z,2022-11-30 11:15:00+00:00,BTC,186,0.017131301521834338,0.24943324013540094,0.053763440860215055,0.043010752688172046,0,HOLD,HOLD,False,deterministic,jitter_15
BTC_20221130T112000Z,2022-11-30 11:20:00+00:00,BTC,164,0.04730568853456799,0.26275576830631503,0.07926829268292683,0.04878048780487805,0,BUY,BUY,False,deterministic,jitter_15
BTC_20221130T112500Z,2022-11-30 11:25:00+00:00,BTC,175,0.038990038383219905,0.22235072234000303,0.04,0.04,0,HOLD,HOLD,False,deterministic,jitter_15
BTC_20221130T113000Z,2022-11-30 11:30:00+00:00,BTC,183,0.003427613345916308,0.257986910265129,0.04918032786885246,0.0546448087431694,0,HOLD,HOLD,False,deterministic,jitter_15
BTC_20221130T113500Z,2022-11-30 11:35:00+00:00,BTC,181,0.03891561091337248,0.24415474238307464,0.0718232044198895,0.027624309392265192,0,HOLD,HOLD,False,deterministic,jitter_15
BTC_20221130T114000Z,2022-11-30 11:40:00+00:00,BTC,143,0.032479386972068064,0.22558768908206994,0.055944055944055944,0.027972027972027972,0,HOLD,HOLD,False,deterministic,jitter_15
BTC_20221130T114500Z,2022-11-30 11:45:00+00:00,BTC,110,0.010203336204656134,0.21081215547265988,0.045454545454545456,0.01818181818181818,0,HOLD,HOLD,False,deterministic,jitter_15
BTC_20221130T115000Z,2022-11-30 11:50:00+00:00,BTC,85,-0.0018146801959065932,0.26883216161836737,0.047058823529411764,0.058823529411764705,0,HOLD,HOLD,False,deterministic,jitter_15
BTC_20221130T115500Z,2022-11-30 11:55:00+00:00,BTC,60,-0.0296464187791571,0.2560215362545319,0.016666666666666666,0.06666666666666667,0,SELL,SELL,False,deterministic,jitter_15
BTC_20221130T120000Z,2022-11-30 12:00:00+00:00,BTC,35,0.03208569910909448,0.2722527282324829,0.05714285714285714,0.05714285714285714,0,HOLD,HOLD,False,deterministic,jitter_15
BTC_20221130T120500Z,2022-11-30 12:05:00+00:00,BTC,15,-0.0788968779767553,0.28546791098863183,0.0,0.13333333333333333,0,SELL,SELL,False,deterministic,jitter_15
ETH_20221130T090000Z,2022-11-30 09:00:00+00:00,ETH,1,0.0143337622284889,0.0,0.0,0.0,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T090500Z,2022-11-30 09:05:00+00:00,ETH,16,0.02411136467708273,0.06269642894645887,0.0,0.0,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T091000Z,2022-11-30 09:10:00+00:00,ETH,28,0.015566713808636567,0.11180642361571487,0.0,0.0,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T091500Z,2022-11-30 09:15:00+00:00,ETH,33,0.02116615296990582,0.07193830918808575,0.0,0.0,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T092000Z,2022-11-30 09:20:00+00:00,ETH,40,0.028409187193028616,0.2548441421302541,0.05,0.025,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T092500Z,2022-11-30 09:25:00+00:00,ETH,56,-0.013810321256252278,0.19144734523099863,0.0,0.03571428571428571,0,SELL,SELL,False,deterministic,jitter_15
ETH_20221130T093000Z,2022-11-30 09:30:00+00:00,ETH,69,0.07449136463844258,0.22570996325038017,0.07246376811594203,0.0,0,BUY,BUY,False,deterministic,jitter_15
ETH_20221130T093500Z,2022-11-30 09:35:00+00:00,ETH,65,0.041468527984733765,0.17792843111175252,0.046153846153846156,0.015384615384615385,0,BUY,BUY,False,deterministic,jitter_15
ETH_20221130T094000Z,2022-11-30 09:40:00+00:00,ETH,67,0.020109829284361926,0.2295638427287762,0.05970149253731343,0.029850746268656716,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T094500Z,2022-11-30 09:45:00+00:00,ETH,75,0.013036478012800206,0.18168959852594707,0.02666666666666667,0.02666666666666667,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T095000Z,2022-11-30 09:50:00+00:00,ETH,59,0.05796950248906671,0.23398336964934707,0.06779661016949153,0.01694915254237288,0,BUY,BUY,False,deterministic,jitter_15
ETH_20221130T095500Z,2022-11-30 09:55:00+00:00,ETH,67,0.0387203535899075,0.17983370272683258,0.029850746268656716,0.014925373134328358,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T100000Z,2022-11-30 10:00:00+00:00,ETH,59,0.032716065913565066,0.09962507894425332,0.01694915254237288,0.0,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T100500Z,2022-11-30 10:05:00+00:00,ETH,79,0.007273932588817194,0.23371548878396844,0.05063291139240506,0.05063291139240506,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T101000Z,2022-11-30 10:10:00+00:00,ETH,69,0.03806680094018793,0.21202857198290362,0.028985507246376812,0.028985507246376812,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T101500Z,2022-11-30 10:15:00+00:00,ETH,54,0.011241659573796721,0.15243472791864845,0.018518518518518517,0.018518518518518517,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T102000Z,2022-11-30 10:20:00+00:00,ETH,53,0.026186521630734188,0.23998725229715567,0.05660377358490566,0.03773584905660377,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T102500Z,2022-11-30 10:25:00+00:00,ETH,69,0.06438130256382452,0.24541097554876803,0.08695652173913043,0.014492753623188406,0,BUY,BUY,False,deterministic,jitter_15
ETH_20221130T103000Z,2022-11-30 10:30:00+00:00,ETH,76,0.05877416616452759,0.18400020166207384,0.05263157894736842,0.0,0,BUY,BUY,False,deterministic,jitter_15
ETH_20221130T103500Z,2022-11-30 10:35:00+00:00,ETH,59,0.06948344155325223,0.1983717171986685,0.05084745762711865,0.0,0,BUY,BUY,False,deterministic,jitter_15
ETH_20221130T104000Z,2022-11-30 10:40:00+00:00,ETH,46,0.02999173031876916,0.16600023743480916,0.021739130434782608,0.021739130434782608,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T104500Z,2022-11-30 10:45:00+00:00,ETH,68,0.025433213052832897,0.12725682393216642,0.014705882352941176,0.0,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T105000Z,2022-11-30 10:50:00+00:00,ETH,88,0.006481982577084134,0.24015973571305077,0.045454545454545456,0.056818181818181816,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T105500Z,2022-11-30 10:55:00+00:00,ETH,81,0.02078416030624029,0.17766459842076257,0.024691358024691357,0.012345679012345678,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T110000Z,2022-11-30 11:00:00+00:00,ETH,68,0.032119705643066584,0.1963204654596726,0.04411764705882353,0.029411764705882353,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T110500Z,2022-11-30 11:05:00+00:00,ETH,77,0.04494724803688851,0.1994823610233344,0.05194805194805195,0.012987012987012988,0,BUY,BUY,False,deterministic,jitter_15
ETH_20221130T111000Z,2022-11-30 11:10:00+00:00,ETH,73,0.028873784786524026,0.27533363411739786,0.0684931506849315,0.0410958904109589,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T111500Z,2022-11-30 11:15:00+00:00,ETH,57,0.014731256634389102,0.1385909023328442,0.017543859649122806,0.0,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T112000Z,2022-11-30 11:20:00+00:00,ETH,68,0.0273121962090954,0.24350248223206444,0.058823529411764705,0.029411764705882353,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T112500Z,2022-11-30 11:25:00+00:00,ETH,64,0.05675082844390998,0.21768482104755293,0.0625,0.03125,0,BUY,BUY,False,deterministic,jitter_15
ETH_20221130T113000Z,2022-11-30 11:30:00+00:00,ETH,76,0.02886195031092746,0.16970154607858162,0.02631578947368421,0.013157894736842105,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T113500Z,2022-11-30 11:35:00+00:00,ETH,81,0.04503961262741574,0.24227252310643738,0.06172839506172839,0.024691358024691357,0,BUY,BUY,False,deterministic,jitter_15
ETH_20221130T114000Z,2022-11-30 11:40:00+00:00,ETH,66,0.00783209409564731,0.07578498611514482,0.0,0.0,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T114500Z,2022-11-30 11:45:00+00:00,ETH,54,0.03160452321861629,0.25286450967418783,0.05555555555555555,0.037037037037037035,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T115000Z,2022-11-30 11:50:00+00:00,ETH,32,0.092465786379762,0.2832622507329853,0.09375,0.03125,0,BUY,BUY,False,deterministic,jitter_15
ETH_20221130T115500Z,2022-11-30 11:55:00+00:00,ETH,23,0.011567418665989579,0.08983318130269177,0.0,0.0,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T120000Z,2022-11-30 12:00:00+00:00,ETH,13,0.02347372422138084,0.05190742594628798,0.0,0.0,0,HOLD,HOLD,False,deterministic,jitter_15
ETH_20221130T120500Z,2022-11-30 12:05:00+00:00,ETH,6,-0.017440366558730616,0.03685591227171113,0.0,0.0,0,SELL,SELL,False,deterministic,jitter_15
