window_id,window_start,cryptocurrency,tweet_count,mean_sentiment,sentiment_std,positive_ratio,negative_ratio,synthetic_count,policy_action,action_taken,oracle_triggered,agent,dataset
BTC_20221130T103000Z,2022-11-30 10:30:00+00:00,BTC,171,0.012283462540883762,0.3410176567235008,0.05847953216374269,0.05847953216374269,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T103500Z,2022-11-30 10:35:00+00:00,BTC,140,0.040118365079563637,0.3621425411536969,0.08571428571428572,0.04285714285714286,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T104000Z,2022-11-30 10:40:00+00:00,BTC,160,0.012190968039794806,0.2788178329747236,0.03125,0.025,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T104500Z,2022-11-30 10:45:00+00:00,BTC,164,0.007521212265667734,0.2947107099815651,0.024390243902439025,0.054878048780487805,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T105000Z,2022-11-30 10:50:00+00:00,BTC,150,0.04050236534016825,0.2294566241853338,0.02666666666666667,0.006666666666666667,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T105500Z,2022-11-30 10:55:00+00:00,BTC,174,-0.016235413733634307,0.30503728464135554,0.022988505747126436,0.05747126436781609,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T110000Z,2022-11-30 11:00:00+00:00,BTC,274,0.03677862455871254,0.3125614468665898,0.05474452554744526,0.0364963503649635,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T110500Z,2022-11-30 11:05:00+00:00,BTC,179,0.043645216076629606,0.30829034835145336,0.061452513966480445,0.027932960893854747,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T111000Z,2022-11-30 11:10:00+00:00,BTC,153,0.02225733960193452,0.3407197114867016,0.058823529411764705,0.05228758169934641,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T111500Z,2022-11-30 11:15:00+00:00,BTC,149,0.010780376579062433,0.27836409831926645,0.020134228187919462,0.040268456375838924,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T112000Z,2022-11-30 11:20:00+00:00,BTC,189,0.06980913918632914,0.32906713556512757,0.06878306878306878,0.031746031746031744,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T112500Z,2022-11-30 11:25:00+00:00,BTC,144,-0.0008358650860221632,0.27544364803474886,0.034722222222222224,0.034722222222222224,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T113000Z,2022-11-30 11:30:00+00:00,BTC,188,0.07035711844590431,0.33531679764680705,0.09574468085106383,0.026595744680851064,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T113500Z,2022-11-30 11:35:00+00:00,BTC,157,0.026455446380742202,0.33915668472409033,0.06369426751592357,0.050955414012738856,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T114000Z,2022-11-30 11:40:00+00:00,BTC,202,0.0258254493024237,0.31980154914789305,0.06435643564356436,0.04455445544554455,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T114500Z,2022-11-30 11:45:00+00:00,BTC,174,0.04254470167590581,0.2996375256974542,0.040229885057471264,0.034482758620689655,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T115000Z,2022-11-30 11:50:00+00:00,BTC,124,-0.023613245692104125,0.3355188365866487,0.03225806451612903,0.06451612903225806,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T091500Z,2022-11-30 09:15:00+00:00,ETH,40,0.05165055559482421,0.10525586641756826,0.0,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T092000Z,2022-11-30 09:20:00+00:00,ETH,59,0.04687709415773463,0.1965406311880806,0.03389830508474576,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T092500Z,2022-11-30 09:25:00+00:00,ETH,77,0.005403728139671397,0.1916180265790575,0.012987012987012988,0.012987012987012988,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T093000Z,2022-11-30 09:30:00+00:00,ETH,83,0.04528267834761953,0.3533968110960424,0.07228915662650602,0.060240963855421686,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T093500Z,2022-11-30 09:35:00+00:00,ETH,57,0.03544787356727999,0.2169536227809635,0.03508771929824561,0.017543859649122806,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T094000Z,2022-11-30 09:40:00+00:00,ETH,57,0.10092852214808785,0.2954898388640954,0.08771929824561403,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T094500Z,2022-11-30 09:45:00+00:00,ETH,64,0.025654432894953047,0.256409986763866,0.03125,0.015625,0,BUY,BUY,False,fingpt,sentiment_1.5
ETH_20221130T095000Z,2022-11-30 09:50:00+00:00,ETH,60,0.04997505759820338,0.13740296355789267,0.0,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T095500Z,2022-11-30 09:55:00+00:00,ETH,58,0.01940296732435195,0.2038974671240816,0.017241379310344827,0.017241379310344827,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T100000Z,2022-11-30 10:00:00+00:00,ETH,104,0.007964400216363942,0.31531209510090996,0.04807692307692308,0.057692307692307696,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T100500Z,2022-11-30 10:05:00+00:00,ETH,56,0.02048856565462689,0.1959658732602704,0.017857142857142856,0.017857142857142856,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T101000Z,2022-11-30 10:10:00+00:00,ETH,66,0.0817455461488641,0.2684707065031526,0.06060606060606061,0.015151515151515152,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T101500Z,2022-11-30 10:15:00+00:00,ETH,60,0.1122020819728883,0.3419117227781723,0.1,0.03333333333333333,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T102000Z,2022-11-30 10:20:00+00:00,ETH,50,0.012383199334144572,0.09200783224280788,0.0,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T102500Z,2022-11-30 10:25:00+00:00,ETH,61,0.045629589780249044,0.1411922072531027,0.01639344262295082,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T103000Z,2022-11-30 10:30:00+00:00,ETH,61,0.06268010014423825,0.2736923299493424,0.06557377049180328,0.01639344262295082,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T103500Z,2022-11-30 10:35:00+00:00,ETH,61,0.06859141079800539,0.34053875691111807,0.08196721311475409,0.01639344262295082,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T104000Z,2022-11-30 10:40:00+00:00,ETH,75,0.02659320687875149,0.2492571039455071,0.02666666666666667,0.02666666666666667,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T104500Z,2022-11-30 10:45:00+00:00,ETH,67,0.0744073539972305,0.3265878508780386,0.05970149253731343,0.04477611940298507,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T105000Z,2022-11-30 10:50:00+00:00,ETH,65,0.04050783792940467,0.14509399678112664,0.015384615384615385,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T105500Z,2022-11-30 10:55:00+00:00,ETH,64,0.02491108570393407,0.2258443372717313,0.03125,0.015625,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T110000Z,2022-11-30 11:00:00+00:00,ETH,118,0.04986119373322667,0.2580300261962206,0.0423728813559322,0.01694915254237288,0,BUY,BUY,False,fingpt,sentiment_1.5
ETH_20221130T110500Z,2022-11-30 11:05:00+00:00,ETH,67,0.05928464766258179,0.26800102531228737,0.05970149253731343,0.014925373134328358,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T111000Z,2022-11-30 11:10:00+00:00,ETH,54,0.016529514359448248,0.27917417707932785,0.037037037037037035,0.037037037037037035,0,BUY,BUY,False,fingpt,sentiment_1.5
ETH_20221130T111500Z,2022-11-30 11:15:00+00:00,ETH,62,0.017388200162038663,0.19527204852544477,0.0,0.016129032258064516,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T112000Z,2022-11-30 11:20:00+00:00,ETH,87,0.07700045151507547,0.2966560249053047,0.08045977011494253,0.022988505747126436,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T112500Z,2022-11-30 11:25:00+00:00,ETH,58,0.002058764598492899,0.25939338806384193,0.034482758620689655,0.034482758620689655,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T113000Z,2022-11-30 11:30:00+00:00,ETH,82,0.0453641391813573,0.27356166805033305,0.04878048780487805,0.024390243902439025,0,BUY,BUY,False,fingpt,sentiment_1.5
ETH_20221130T113500Z,2022-11-30 11:35:00+00:00,ETH,65,0.028765863631493718,0.2336355523030785,0.03076923076923077,0.015384615384615385,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T114000Z,2022-11-30 11:40:00+00:00,ETH,69,0.08269231916283783,0.2575598739458235,0.07246376811594203,0.0,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T114500Z,2022-11-30 11:45:00+00:00,ETH,85,0.0399387147661079,0.2645355163009081,0.03529411764705882,0.023529411764705882,0,HOLD,HOLD,False,fingpt,sentiment_1.5
ETH_20221130T115000Z,2022-11-30 11:50:00+00:00,ETH,43,0.018140732960472236,0.22846248180090153,0.0,0.023255813953488372,0,HOLD,HOLD,False,fingpt,sentiment_1.5
BTC_20221130T091500Z,2022-11-30 09:15:00+00:00,BTC,102,0.04216483392405742,0.33147800060698995,0.0392156862745098,0.0196078431372549,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T092000Z,2022-11-30 09:20:00+00:00,BTC,165,0.06674159210965487,0.3587608637947548,0.07272727272727272,0.030303030303030304,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T092500Z,2022-11-30 09:25:00+00:00,BTC,175,0.015786523361291185,0.37248521401093626,0.05142857142857143,0.03428571428571429,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T093000Z,2022-11-30 09:30:00+00:00,BTC,181,0.068221023203342,0.4155660423391758,0.07734806629834254,0.055248618784530384,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T093500Z,2022-11-30 09:35:00+00:00,BTC,155,0.05476717751833697,0.31477487360413825,0.03870967741935484,0.03225806451612903,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T094000Z,2022-11-30 09:40:00+00:00,BTC,156,0.07943226989860144,0.32543630615274316,0.038461538461538464,0.02564102564102564,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T094500Z,2022-11-30 09:45:00+00:00,BTC,133,0.034455555064001456,0.2907842356142409,0.03759398496240601,0.007518796992481203,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T095000Z,2022-11-30 09:50:00+00:00,BTC,131,0.009335268047133452,0.28454888950671015,0.007633587786259542,0.03816793893129771,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T095500Z,2022-11-30 09:55:00+00:00,BTC,142,0.07024641494384741,0.3274039194084402,0.04929577464788732,0.028169014084507043,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T100000Z,2022-11-30 10:00:00+00:00,BTC,247,0.04077762655672515,0.31397470519687476,0.03643724696356275,0.02834008097165992,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T100500Z,2022-11-30 10:05:00+00:00,BTC,150,0.05117146966358024,0.30038938097748935,0.04,0.02,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T101000Z,2022-11-30 10:10:00+00:00,BTC,141,0.07716233950398912,0.35258705392243234,0.07092198581560284,0.028368794326241134,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T101500Z,2022-11-30 10:15:00+00:00,BTC,153,0.023818094861614517,0.3816417987435105,0.0392156862745098,0.0457516339869281,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T102000Z,2022-11-30 10:20:00+00:00,BTC,132,0.009193951165247124,0.28730489758037525,0.015151515151515152,0.015151515151515152,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T102500Z,2022-11-30 10:25:00+00:00,BTC,150,0.025339859214921774,0.35929667411055155,0.04,0.05333333333333334,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T103000Z,2022-11-30 10:30:00+00:00,BTC,171,0.013962492499260872,0.37049370280163463,0.05847953216374269,0.05847953216374269,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T103500Z,2022-11-30 10:35:00+00:00,BTC,140,0.043965071040604785,0.3960486003683408,0.08571428571428572,0.04285714285714286,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T104000Z,2022-11-30 10:40:00+00:00,BTC,160,0.011806970182806234,0.32845468800820793,0.03125,0.025,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T104500Z,2022-11-30 10:45:00+00:00,BTC,164,0.011233048195519076,0.3487332957635766,0.024390243902439025,0.054878048780487805,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T105000Z,2022-11-30 10:50:00+00:00,BTC,150,0.04838770286490517,0.2663765699682153,0.02666666666666667,0.006666666666666667,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T105500Z,2022-11-30 10:55:00+00:00,BTC,174,-0.01133434119066975,0.3382310736724607,0.022988505747126436,0.05747126436781609,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T110000Z,2022-11-30 11:00:00+00:00,BTC,274,0.04373545150687223,0.34831753665383935,0.05474452554744526,0.0364963503649635,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T110500Z,2022-11-30 11:05:00+00:00,BTC,179,0.049096576213919906,0.34603397889388954,0.061452513966480445,0.027932960893854747,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T111000Z,2022-11-30 11:10:00+00:00,BTC,153,0.035091469928719636,0.38859187785315974,0.058823529411764705,0.05228758169934641,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T111500Z,2022-11-30 11:15:00+00:00,BTC,149,0.018020875139424443,0.32994207893671207,0.020134228187919462,0.040268456375838924,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T112000Z,2022-11-30 11:20:00+00:00,BTC,189,0.08415725889305271,0.362805695620103,0.06878306878306878,0.031746031746031744,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T112500Z,2022-11-30 11:25:00+00:00,BTC,144,-0.000938349157675288,0.32745295647837563,0.034722222222222224,0.034722222222222224,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T113000Z,2022-11-30 11:30:00+00:00,BTC,188,0.08228021167575361,0.38837214943836396,0.09574468085106383,0.026595744680851064,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T113500Z,2022-11-30 11:35:00+00:00,BTC,157,0.031814107386644454,0.37048262010206984,0.06369426751592357,0.050955414012738856,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T114000Z,2022-11-30 11:40:00+00:00,BTC,202,0.03864417207602521,0.3589096400862946,0.06435643564356436,0.04455445544554455,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T114500Z,2022-11-30 11:45:00+00:00,BTC,174,0.04781679728271802,0.3573692013258607,0.040229885057471264,0.034482758620689655,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T115000Z,2022-11-30 11:50:00+00:00,BTC,124,-0.019348200065113865,0.3733905397466986,0.03225806451612903,0.06451612903225806,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T091500Z,2022-11-30 09:15:00+00:00,ETH,40,0.06886740745976563,0.14034115522342436,0.0,0.0,0,BUY,BUY,False,fingpt,sentiment_2.0
ETH_20221130T092000Z,2022-11-30 09:20:00+00:00,ETH,59,0.05120335718206427,0.20878663137228273,0.03389830508474576,0.0,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T092500Z,2022-11-30 09:25:00+00:00,ETH,77,0.0072049708528951996,0.21230515457778013,0.012987012987012988,0.012987012987012988,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T093000Z,2022-11-30 09:30:00+00:00,ETH,83,0.04903627454067568,0.37604300109124233,0.07228915662650602,0.060240963855421686,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T093500Z,2022-11-30 09:35:00+00:00,ETH,57,0.047263831423040005,0.23746062969980097,0.03508771929824561,0.017543859649122806,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T094000Z,2022-11-30 09:40:00+00:00,ETH,57,0.10857992093160485,0.3184019657710342,0.08771929824561403,0.0,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T094500Z,2022-11-30 09:45:00+00:00,ETH,64,0.028076512477127818,0.2884566176818976,0.03125,0.015625,0,BUY,BUY,False,fingpt,sentiment_2.0
ETH_20221130T095000Z,2022-11-30 09:50:00+00:00,ETH,60,0.06663341013093785,0.18320395141052356,0.0,0.0,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T095500Z,2022-11-30 09:55:00+00:00,ETH,58,0.02587062309913593,0.21700167005220825,0.017241379310344827,0.017241379310344827,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T100000Z,2022-11-30 10:00:00+00:00,ETH,104,0.011545729823410511,0.34123125924829856,0.04807692307692308,0.057692307692307696,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T100500Z,2022-11-30 10:05:00+00:00,ETH,56,0.027318087539502545,0.20123009928453262,0.017857142857142856,0.017857142857142856,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T101000Z,2022-11-30 10:10:00+00:00,ETH,66,0.09649929164372605,0.27999977817702015,0.06060606060606061,0.015151515151515152,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T101500Z,2022-11-30 10:15:00+00:00,ETH,60,0.13916750784652923,0.36814840373506635,0.1,0.03333333333333333,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T102000Z,2022-11-30 10:20:00+00:00,ETH,50,0.0165109324455261,0.12267710965707719,0.0,0.0,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T102500Z,2022-11-30 10:25:00+00:00,ETH,61,0.05674560194010615,0.1634373349636486,0.01639344262295082,0.0,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T103000Z,2022-11-30 10:30:00+00:00,ETH,61,0.07330562659829366,0.2924280943476118,0.06557377049180328,0.01639344262295082,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T103500Z,2022-11-30 10:35:00+00:00,ETH,61,0.07249904167456706,0.3741557293179008,0.08196721311475409,0.01639344262295082,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T104000Z,2022-11-30 10:40:00+00:00,ETH,75,0.0316491564363241,0.2803074283031942,0.02666666666666667,0.02666666666666667,0,BUY,BUY,False,fingpt,sentiment_2.0
ETH_20221130T104500Z,2022-11-30 10:45:00+00:00,ETH,67,0.08356051691877306,0.36940171355779716,0.05970149253731343,0.04477611940298507,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T105000Z,2022-11-30 10:50:00+00:00,ETH,65,0.04888224544433443,0.16120824089796784,0.015384615384615385,0.0,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T105500Z,2022-11-30 10:55:00+00:00,ETH,64,0.02818072892841881,0.23450006038757223,0.03125,0.015625,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T110000Z,2022-11-30 11:00:00+00:00,ETH,118,0.05800701537311579,0.2707012636280869,0.0423728813559322,0.01694915254237288,0,BUY,BUY,False,fingpt,sentiment_2.0
ETH_20221130T110500Z,2022-11-30 11:05:00+00:00,ETH,67,0.06601092475118922,0.276291046707422,0.05970149253731343,0.014925373134328358,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T111000Z,2022-11-30 11:10:00+00:00,ETH,54,0.02764846194811443,0.3064696328253203,0.037037037037037035,0.037037037037037035,0,BUY,BUY,False,fingpt,sentiment_2.0
ETH_20221130T111500Z,2022-11-30 11:15:00+00:00,ETH,62,0.028560610968739745,0.23444775697288672,0.0,0.016129032258064516,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T112000Z,2022-11-30 11:20:00+00:00,ETH,87,0.08842028426969874,0.3267539048575703,0.08045977011494253,0.022988505747126436,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T112500Z,2022-11-30 11:25:00+00:00,ETH,58,0.003028818117133501,0.29097589532308377,0.034482758620689655,0.034482758620689655,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T113000Z,2022-11-30 11:30:00+00:00,ETH,82,0.05139295375201756,0.2917612429155424,0.04878048780487805,0.024390243902439025,0,BUY,BUY,False,fingpt,sentiment_2.0
ETH_20221130T113500Z,2022-11-30 11:35:00+00:00,ETH,65,0.03322627971378651,0.24801342824698278,0.03076923076923077,0.015384615384615385,0,BUY,BUY,False,fingpt,sentiment_2.0
ETH_20221130T114000Z,2022-11-30 11:40:00+00:00,ETH,69,0.09469059606393176,0.2917538673616731,0.07246376811594203,0.0,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T114500Z,2022-11-30 11:45:00+00:00,ETH,85,0.04830583476406682,0.2860068273820782,0.03529411764705882,0.023529411764705882,0,HOLD,HOLD,False,fingpt,sentiment_2.0
ETH_20221130T115000Z,2022-11-30 11:50:00+00:00,ETH,43,0.03122272377097326,0.2760491837536816,0.0,0.023255813953488372,0,HOLD,HOLD,False,fingpt,sentiment_2.0
BTC_20221130T091000Z,2022-11-30 09:10:00+00:00,BTC,14,0.04319035308435559,0.1682846381296768,0.07142857142857142,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T091500Z,2022-11-30 09:15:00+00:00,BTC,103,0.04789549465860846,0.2547210374739204,0.06796116504854369,0.02912621359223301,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T092000Z,2022-11-30 09:20:00+00:00,BTC,158,0.027747831814273993,0.20321625934517654,0.056962025316455694,0.0189873417721519,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T092500Z,2022-11-30 09:25:00+00:00,BTC,175,0.015206218138337136,0.2751812054685052,0.06285714285714286,0.045714285714285714,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T093000Z,2022-11-30 09:30:00+00:00,BTC,164,0.021562915979657406,0.25428935513431616,0.054878048780487805,0.042682926829268296,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T093500Z,2022-11-30 09:35:00+00:00,BTC,159,0.009039734531217392,0.2807757009431916,0.050314465408805034,0.050314465408805034,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T094000Z,2022-11-30 09:40:00+00:00,BTC,159,0.04350677280505216,0.21523564439691079,0.0440251572327044,0.025157232704402517,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T094500Z,2022-11-30 09:45:00+00:00,BTC,147,0.024223059181402735,0.1626360713359417,0.02040816326530612,0.02040816326530612,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T095000Z,2022-11-30 09:50:00+00:00,BTC,124,0.018338371586475145,0.21410271763994726,0.04032258064516129,0.024193548387096774,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T095500Z,2022-11-30 09:55:00+00:00,BTC,173,0.02068628655811178,0.21911797085528392,0.03468208092485549,0.04046242774566474,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T100000Z,2022-11-30 10:00:00+00:00,BTC,206,0.0424586411077276,0.19184746175795697,0.038834951456310676,0.009708737864077669,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T100500Z,2022-11-30 10:05:00+00:00,BTC,160,0.018833102314965794,0.17357997024915703,0.025,0.0125,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T101000Z,2022-11-30 10:10:00+00:00,BTC,138,0.01503122978560301,0.2715263859556818,0.07246376811594203,0.057971014492753624,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T101500Z,2022-11-30 10:15:00+00:00,BTC,148,0.044785690047098564,0.20876175504105068,0.0472972972972973,0.02027027027027027,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T102000Z,2022-11-30 10:20:00+00:00,BTC,139,0.009970213946544642,0.19880703382077408,0.02158273381294964,0.03597122302158273,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T102500Z,2022-11-30 10:25:00+00:00,BTC,147,-0.03098048785143868,0.24432549219835573,0.027210884353741496,0.061224489795918366,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T103000Z,2022-11-30 10:30:00+00:00,BTC,179,0.016375295771025734,0.24394111831964044,0.05027932960893855,0.0446927374301676,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T103500Z,2022-11-30 10:35:00+00:00,BTC,140,0.04825284550232547,0.2773402884218906,0.08571428571428572,0.03571428571428571,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T104000Z,2022-11-30 10:40:00+00:00,BTC,153,0.0026264549750420704,0.20562537026878047,0.032679738562091505,0.026143790849673203,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T104500Z,2022-11-30 10:45:00+00:00,BTC,151,0.03323884903521135,0.22819167069723828,0.059602649006622516,0.033112582781456956,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T105000Z,2022-11-30 10:50:00+00:00,BTC,181,-0.027169990908992577,0.21085626927024337,0.0055248618784530384,0.06077348066298342,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T105500Z,2022-11-30 10:55:00+00:00,BTC,181,0.031058503878277136,0.21772087915097593,0.049723756906077346,0.027624309392265192,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T110000Z,2022-11-30 11:00:00+00:00,BTC,223,0.011597171229531673,0.21607994021469992,0.03139013452914798,0.03587443946188341,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T110500Z,2022-11-30 11:05:00+00:00,BTC,195,0.020607520496615996,0.23832344499507227,0.06153846153846154,0.03076923076923077,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T111000Z,2022-11-30 11:10:00+00:00,BTC,166,0.018951421645638268,0.2612851973620366,0.06626506024096386,0.04216867469879518,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T111500Z,2022-11-30 11:15:00+00:00,BTC,154,0.008426719968049938,0.22546268339097536,0.03896103896103896,0.045454545454545456,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T112000Z,2022-11-30 11:20:00+00:00,BTC,167,0.048406307395926836,0.26818647196945355,0.0718562874251497,0.041916167664670656,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T112500Z,2022-11-30 11:25:00+00:00,BTC,176,0.045903626273767165,0.24608854600447147,0.07386363636363637,0.03409090909090909,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T113000Z,2022-11-30 11:30:00+00:00,BTC,180,0.01708693417410055,0.18774133114787886,0.03333333333333333,0.027777777777777776,0,HOLD,HOLD,False,fingpt,jitter_5
